Sample,X(ms) [28.03.2012 20:47:48 763 UTC],"Signals_DB.Heater_Flow_SP","Signals_DB.Heater_Flow","Signals_DB.Heater_Tout","Signals_DB.AutoOrManual"
1092,1332967777964.070960,9.46174144744873,9.30000019073486,28.1000003814697,0
1093,1332967778063.962560,9.46174144744873,9.28999996185303,28.1000003814697,0
1094,1332967778164.031180,9.55006790161133,9.27999973297119,28.1000003814697,0
1095,1332967778263.999940,9.55006790161133,9.26000022888184,28.1000003814697,1
1096,1332967778364.003020,9.55006790161133,9.23999977111816,28.1000003814697,1
1097,1332967778464.050720,9.55006790161133,9.22000026702881,28.1000003814697,1
1098,1332967778563.986680,9.55006790161133,9.21000003814697,28.1000003814697,1
1099,1332967778663.959440,9.55006790161133,9.19999980926514,28.1000003814697,1
1100,1332967778764.039300,9.55006790161133,9.19999980926514,28.1000003814697,1
1101,1332967778863.965120,9.55006790161133,9.19999980926514,28.1000003814697,1
1102,1332967778963.988220,9.55006790161133,9.19999980926514,28.1000003814697,1
1103,1332967779063.993520,9.55006790161133,9.22999954223633,28.1000003814697,1
1104,1332967779163.989520,9.55006790161133,9.26000022888184,28.1000003814697,1
1105,1332967779264.042540,9.55006790161133,9.27999973297119,28.1000003814697,1
1106,1332967779363.965460,9.55006790161133,9.30000019073486,28.1000003814697,1
1107,1332967779463.984380,9.55006790161133,9.31999969482422,28.1000003814697,1
1108,1332967779564.007720,9.55006790161133,9.35000038146973,28,1
1109,1332967779664.012880,9.55006790161133,9.36999988555908,28,1
1110,1332967779763.974260,9.55006790161133,9.42000007629395,28,1
1111,1332967779863.959360,9.55006790161133,9.47999954223633,28,1
1112,1332967779964.007760,9.55006790161133,9.53999996185303,27.8999996185303,1
1113,1332967780064.031260,9.55006790161133,9.60999965667725,27.8999996185303,1
1114,1332967780164.013420,9.55006790161133,9.67000007629395,27.8999996185303,1
1115,1332967780263.996800,9.55006790161133,9.72999954223633,27.8999996185303,1
1116,1332967780363.965860,9.55006790161133,9.77000045776367,27.8999996185303,1
1117,1332967780463.962720,9.55006790161133,9.80000019073486,27.7999992370605,1
1118,1332967780564.085200,9.55006790161133,9.82999992370605,27.7999992370605,1
1119,1332967780663.691420,9.55006790161133,9.85000038146973,27.7999992370605,1
1120,1332967780763.984260,9.55006790161133,9.85999965667725,27.7999992370605,1
1121,1332967780864.001780,9.55006790161133,9.85000038146973,27.7999992370605,1
1122,1332967780964.022800,9.55006790161133,9.81999969482422,27.7000007629395,1
1123,1332967781064.012260,9.55006790161133,9.77000045776367,27.7000007629395,1
1124,1332967781163.965420,9.55006790161133,9.72000026702881,27.7000007629395,1
1125,1332967781263.969540,9.55006790161133,9.65999984741211,27.7000007629395,1
1126,1332967781363.962840,9.55006790161133,9.61999988555908,27.7000007629395,1
1127,1332967781463.994060,9.55006790161133,9.57999992370605,27.7000007629395,1
1128,1332967781564.004600,9.55006790161133,9.5600004196167,27.6000003814697,1
1129,1332967781664.004080,9.55006790161133,9.53999996185303,27.6000003814697,1
1130,1332967781764.014240,9.55006790161133,9.52999973297119,27.6000003814697,1
1131,1332967781863.989420,9.55006790161133,9.52000045776367,27.6000003814697,1
1132,1332967781963.991860,9.55006790161133,9.51000022888184,27.6000003814697,1
1133,1332967782064.033360,9.55006790161133,9.5,27.6000003814697,1
1134,1332967782164.014440,9.55006790161133,9.47999954223633,27.6000003814697,1
1135,1332967782264.023060,9.55006790161133,9.47000026702881,27.5,1
1136,1332967782364.077380,9.55006790161133,9.46000003814697,27.5,1
1137,1332967782464.003560,9.55006790161133,9.4399995803833,27.5,1
1138,1332967782563.990360,9.55006790161133,9.40999984741211,27.5,1
1139,1332967782663.991920,9.55006790161133,9.36999988555908,27.5,1
1140,1332967782764.032540,9.55006790161133,9.34000015258789,27.5,1
1141,1332967782863.991400,9.55006790161133,9.31999969482422,27.5,1
1142,1332967782964.036780,9.55006790161133,9.28999996185303,27.5,1
1143,1332967783063.700020,9.55006790161133,9.27999973297119,27.5,1
1144,1332967783163.973940,9.55006790161133,9.27999973297119,27.5,1
1145,1332967783264.124740,9.55006790161133,9.28999996185303,27.5,1
1146,1332967783363.981440,9.55006790161133,9.30000019073486,27.5,1
1147,1332967783463.988800,9.55006790161133,9.31999969482422,27.3999996185303,1
1148,1332967783564.010000,9.55006790161133,9.34000015258789,27.3999996185303,1
1149,1332967783663.998640,9.55006790161133,9.36999988555908,27.3999996185303,1
1150,1332967783763.984280,9.55006790161133,9.40999984741211,27.3999996185303,1
1151,1332967783863.990920,9.55006790161133,9.4399995803833,27.3999996185303,1
1152,1332967783963.979060,9.55006790161133,9.46000003814697,27.3999996185303,1
1153,1332967784064.014560,9.55006790161133,9.47000026702881,27.3999996185303,1
1154,1332967784163.986340,9.55006790161133,9.47999954223633,27.2999992370605,1
1155,1332967784263.993720,9.55006790161133,9.48999977111816,27.2999992370605,1
1156,1332967784364.063160,9.55006790161133,9.48999977111816,27.2999992370605,1
1157,1332967784463.996100,9.55006790161133,9.47999954223633,27.2999992370605,1
1158,1332967784563.996520,9.55006790161133,9.47000026702881,27.2999992370605,1
